173|SF57877|1|2|PLN Polonia (Zloty), Tipo en pesos|Tipos de Cambio para Revalorización de Balance del Banco de México,  PLN Polonia (Zloty), Tipo en pesos|2000-01-01|\N|\N|1|\N|\N
174|SF57878|1|2|USD Puerto Rico (Dólar), Dólares por divisa|Tipos de Cambio para Revalorización de Balance del Banco de México, USD Puerto Rico (Dólar), Dólares por divisa|2000-01-01|\N|\N|1|\N|\N
175|SF57879|1|2|USD Puerto Rico (Dólar), Tipo en pesos|Tipos de Cambio para Revalorización de Balance del Banco de México,  USD Puerto Rico (Dólar), Tipo en pesos|2000-01-01|\N|\N|1|\N|\N
176|SF57880|1|2|CZK Rep. Checa (Corona), Dólares por divisa|Tipos de Cambio para Revalorización de Balance del Banco de México, CZK Rep. Checa (Corona), Dólares por divisa|2000-01-01|\N|\N|1|\N|\N
177|SF57881|1|2|CZK Rep. Checa (Corona), Tipo en pesos|Tipos de Cambio para Revalorización de Balance del Banco de México,  CZK Rep. Checa (Corona), Tipo en pesos|2000-01-01|\N|\N|1|\N|\N
178|SF57882|1|2|ZAR Rep. De Sudáfrica (Rand), Dólares por divisa|Tipos de Cambio para Revalorización de Balance del Banco de México, ZAR Rep. De Sudáfrica (Rand), Dólares por divisa|2000-01-01|\N|\N|1|\N|\N
179|SF57883|1|2|ZAR Rep. De Sudáfrica (Rand), Tipo en pesos|Tipos de Cambio para Revalorización de Balance del Banco de México, ZAR Rep. De Sudáfrica (Rand), Tipo en pesos|2000-01-01|\N|\N|1|\N|\N
180|SF57888|1|2|DOP Rep. Dominicana (Peso), Dólares por divisa|Tipos de Cambio para Revalorización de Balance del Banco de México, DOP Rep. Dominicana (Peso), Dólares por divisa|2000-01-01|\N|\N|1|\N|\N
181|SF57889|1|2|DOP Rep. Dominicana (Peso), Tipo en pesos|Tipos de Cambio para Revalorización de Balance del Banco de México, DOP Rep. Dominicana (Peso), Tipo en pesos |2000-01-01|\N|\N|1|\N|\N
182|SF57892|1|2|ROL Rumania (Leu 2/), Dólares por divisa|Tipos de Cambio para Revalorización de Balance del Banco de México,  ROL Rumania (Leu 2/), Dólares por divisa|2000-01-01|\N|\N|1|\N|\N
183|SF57893|1|2|ROL Rumania (Leu 2/), Tipo en pesos|Tipos de Cambio para Revalorización de Balance del Banco de México, ROL Rumania (Leu 2/), Tipo en pesos|2000-01-01|\N|\N|1|\N|\N
184|SF57896|1|2|SGD Singapur (Dólar), Dólares por divisa|Tipos de Cambio para Revalorización de Balance del Banco de México, SGD Singapur (Dólar), Dólares por divisa|2000-01-01|\N|\N|1|\N|\N
185|SF57897|1|2|SGD Singapur (Dólar), Tipo en pesos|Tipos de Cambio para Revalorización de Balance del Banco de México,  SGD Singapur (Dólar), Tipo en pesos|2000-01-01|\N|\N|1|\N|\N
186|SF57902|1|2|SEK Suecia (Corona), Dólares por divisa|Tipos de Cambio para Revalorización de Balance del Banco de México, SEK Suecia (Corona), Dólares por divisa|2000-01-01|\N|\N|1|\N|\N
187|SF57903|1|2|SEK Suecia (Corona), Tipo en pesos|Tipos de Cambio para Revalorización de Balance del Banco de México,  SEK Suecia (Corona), Tipo en pesos|2000-01-01|\N|\N|1|\N|\N
188|SF57904|1|2|CHF Suiza (Franco), Dólares por divisa|Tipos de Cambio para Revalorización de Balance del Banco de México, CHF Suiza (Franco), Dólares por divisa|2000-01-01|\N|\N|1|\N|\N
189|SF57905|1|2|CHF Suiza (Franco), Tipo en pesos|Tipos de Cambio para Revalorización de Balance del Banco de México, CHF Suiza (Franco), Tipo en pesos|2000-01-01|\N|\N|1|\N|\N
190|SF57908|1|2|THB Tailandia (Baht), Dólares por divisa|Tipos de Cambio para Revalorización de Balance del Banco de México, THB Tailandia (Baht), Dólares por divisa|2000-01-01|\N|\N|1|\N|\N
191|SF57909|1|2|THB Tailandia (Baht), Tipo en pesos|Tipos de Cambio para Revalorización de Balance del Banco de México, THB Tailandia (Baht), Tipo en pesos|2000-01-01|\N|\N|1|\N|\N
192|SF57910|1|2|TWD Taiwán (Nuevo Dólar), Dólares por divisa|Tipos de Cambio para Revalorización de Balance del Banco de México, TWD Taiwán (Nuevo Dólar), Dólares por divisa|2000-01-01|\N|\N|1|\N|\N
193|SF57911|1|2|TWD Taiwán (Nuevo Dólar), Tipo en pesos|Tipos de Cambio para Revalorización de Balance del Banco de México, TWD Taiwán (Nuevo Dólar), Tipo en pesos|2000-01-01|\N|\N|1|\N|\N
194|SF57914|1|2|TTD Trinidad Y Tobago (Dólar), Dólares por divisa|Tipos de Cambio para Revalorización de Balance del Banco de México, TTD Trinidad Y Tobago (Dólar), Dólares por divisa|2000-01-01|\N|\N|1|\N|\N
195|SF57915|1|2|TTD Trinidad Y Tobago (Dólar), Tipo en pesos|Tipos de Cambio para Revalorización de Balance del Banco de México,  TTD Trinidad Y Tobago (Dólar), Tipo en pesos|2000-01-01|\N|\N|1|\N|\N
196|SF57916|1|2|TRY Turquía (Lira), Dólares por divisa|Tipos de Cambio para Revalorización de Balance del Banco de México, TRY Turquía (Lira), Dólares por divisa|2000-01-01|\N|\N|1|\N|\N
197|SF57917|1|2|TRY Turquía (Lira), Tipo en pesos|Tipos de Cambio para Revalorización de Balance del Banco de México, TRY Turquía (Lira), Tipo en pesos|2000-01-01|\N|\N|1|\N|\N
198|SF57918|1|2|UAH Ucrania (Hryvna), Dólares por divisa|Tipos de Cambio para Revalorización de Balance del Banco de México, UAH Ucrania (Hryvna), Dólares por divisa|2000-01-01|\N|\N|1|\N|\N
199|SF57919|1|2|UAH Ucrania (Hryvna), Tipo en pesos|Tipos de Cambio para Revalorización de Balance del Banco de México,  UAH Ucrania (Hryvna), Tipo en pesos|2000-01-01|\N|\N|1|\N|\N
200|SF57920|1|2|UYP Uruguay (Peso), Dólares por divisa|Tipos de Cambio para Revalorización de Balance del Banco de México, UYP Uruguay (Peso), Dólares por divisa|2000-01-01|\N|\N|1|\N|\N
201|SF57921|1|2|UYP Uruguay (Peso), Tipo en pesos|Tipos de Cambio para Revalorización de Balance del Banco de México, UYP Uruguay (Peso), Tipo en pesos|2000-01-01|\N|\N|1|\N|\N
202|SF57922|1|2|EUR U.Mon.Europea (Euro 3/), Dólares por divisa|Tipos de Cambio para Revalorización de Balance del Banco de México,  EUR U.Mon.Europea (Euro 3/), Dólares por divisa|2000-01-01|\N|\N|1|\N|\N
203|SF57923|1|2|EUR U.Mon.Europea (Euro 3/), Tipo en pesos|Tipos de Cambio para Revalorización de Balance del Banco de México,  EUR U.Mon.Europea (Euro 3/), Tipo en pesos|2000-01-01|\N|\N|1|\N|\N
204|SF57924|1|2|VES Venezuela (Bolívar Soberano), Dólares por divisa|Tipos de Cambio para Revalorización de Balance del Banco de México,  VES Venezuela (Bolívar Soberano), Dólares por divisa|2000-01-01|\N|\N|1|\N|\N
205|SF57925|1|2|VES Venezuela (Bolívar Soberano), Tipo en pesos|Tipos de Cambio para Revalorización de Balance del Banco de México,  VES Venezuela (Bolívar Soberano), Tipo en pesos|2000-01-01|\N|\N|1|\N|\N
206|SF57926|1|2|VND Vietnam (Dong 2/), Dólares por divisa|Tipos de Cambio para Revalorización de Balance del Banco de México, VND Vietnam (Dong 2/), Dólares por divisa|2000-01-01|\N|\N|1|\N|\N
207|SF57927|1|2|VND Vietnam (Dong 2/), Tipo en pesos|Tipos de Cambio para Revalorización de Balance del Banco de México,  VND Vietnam (Dong 2/), Tipo en pesos|2000-01-01|\N|\N|1|\N|\N
208|SF57928|1|2|Metales Preciosos, Onza Troy Plata|Tipos de Cambio para Revalorización de Balance del Banco de México,  Metales Preciosos, Onza Troy Plata|2000-01-01|\N|\N|1|\N|\N
209|SF57929|1|2|Metales Preciosos, Peso Oro|Tipos de Cambio para Revalorización de Balance del Banco de México, Metales Preciosos, Peso Oro|2000-01-01|\N|\N|1|\N|\N
210|SF57930|1|2|Metales Preciosos, Onza Oro|Tipos de Cambio para Revalorización de Balance del Banco de México,  Metales Preciosos, Onza Oro|2000-01-01|\N|\N|1|\N|\N
211|SF57931|1|2|Metales Preciosos, Onza Plata Amonedada|Tipos de Cambio para Revalorización de Balance del Banco de México, Metales Preciosos, Onza Plata Amonedada|2000-01-01|\N|\N|1|\N|\N
212|SF57932|1|2|Metales Preciosos, Onza Oro Amonedado|Tipos de Cambio para Revalorización de Balance del Banco de México, Metales Preciosos, Onza Oro Amonedado|2000-01-01|\N|\N|1|\N|\N
213|SF60428|1|2|Dólares convertidos al tipo de cambio para solventar las obligaciones denominadas, en moneda extranjera pagaderas en el interior de la República|Tipos de Cambio para Revalorización de Balance del Banco de México,Dólares convertidos al tipo de cambio para solventar las obligaciones denominadas, en moneda extranjera pagaderas en el interior de la República |2000-01-01|\N|\N|1|\N|\N
214|0|1|2|Inflacion|Inflacion|2005-01-01|\N|\N|2|\N|\N
215|0|1|2|IPC|IPC|2005-01-01|\N|\N|2|\N|\N
216|0|1|0|INPC|Índice nacional de precios al consumidor. Base segunda quincena de julio de 2018=100|2005-01-01|\N|\N|2|\N|2018
217|0|1|0|X_TOTAL|Total Exportacion|2005-01-01|\N|\N|2|\N|2018
218|0|1|0|X_PETROLERAS|Exportacion petrolera|2005-01-01|\N|\N|2|\N|2018
219|0|1|0|X_NOPETROLERAS|Exportacion no petrolera|2005-01-01|\N|\N|2|\N|2018
220|0|1|0|M_TOTAL|Total Importacion|2005-01-01|\N|\N|2|\N|2018
221|0|1|0|M_PETROLERAS|Importacion petrolera|2005-01-01|\N|\N|2|\N|2018
222|0|1|0|M_NOPETROLERAS|Importacion no petrolera|2005-01-01|\N|\N|2|\N|2018
223|0|1|0|T_DESEMPLEO|Tasas de ocupación, desocupación y subocupación (resultados mensuales de la ENOE, 15 años y más)|2005-01-01|\N|\N|2|\N|2018
224|0|1|0|TASA_PRIME||2005-01-01|\N|\N|2|\N|2018
225|0|1|0|PIB_real||2005-01-01|\N|\N|2|\N|2018
226|0|1|0|PIB_variacion||2005-01-01|\N|\N|2|\N|2018
227|0|1|0|Inflacion|Inflacion|2005-01-01|\N|\N|2|\N|2018
228|0|1|0|IPC|IPC|2005-01-01|\N|\N|2|\N|2018
